,Prompt,Correct Object,GPT-reply,Status
1602,Floyd H Flake:(1945-01-30)::David Duval:X; X is 1971-11-09,1971-11-09,True,True
1603,David Duval:(1971-11-09)::Edwidge Danticat:X; X is 1959-10-07,1969-01-19,False,True
1604,Edwidge Danticat:(1969-01-19)::David E Sanger:X; X is 1960-07-05,1960-07-05,True,True
1605,David E Sanger:(1960-07-05)::James Gorman:X; X is 1926-07-08,1958-07-14,False,True
1606,James Gorman:(1958-07-14)::Dennis Miller:X; X is 1953-11-03,1953-11-03,True,True
1607,Dennis Miller:(1953-11-03)::Matthew Warchus:X; X is 1924-10-01,1966-10-24,False,True
1608,Matthew Warchus:(1966-10-24)::Aaron Copland:X; X is 1900-11-14,1900-11-14,False,False
1609,Aaron Copland:(1900-11-14)::T Boone Jr Pickens:X; X is 1979-06-01,1928-05-22,False,True
1610,T Boone Jr Pickens:(1928-05-22)::Matt Bai:X; X is 1950-08-16,1968-09-09,False,True
1611,Matt Bai:(1968-09-09)::Murray Perahia:X; X is 1947-04-19,1947-04-19,True,True
1612,Murray Perahia:(1947-04-19)::Sean Payton:X; X is 1925-02-22,1963-12-29,False,True
1613,Sean Payton:(1963-12-29)::Donna E Shalala:X; X is 1970-03-23,1941-02-14,False,True
1614,Donna E Shalala:(1941-02-14)::Scott Boras:X; X is 1952-11-02,1952-11-02,True,True
1615,Scott Boras:(1952-11-02)::Denise Rich:X; X is 1944-01-26,1944-01-26,True,True
1616,Denise Rich:(1944-01-26)::Colin Montgomerie:X; X is 1959-06-10,1963-06-23,True,False
1617,Colin Montgomerie:(1963-06-23)::John Edgar Wideman:X; X is 1941-06-14,1941-06-14,True,True
1618,John Edgar Wideman:(1941-06-14)::Dennis Quaid:X; X is 1930-11-06,1954-04-09,False,True
1619,Dennis Quaid:(1954-04-09)::Tom Coburn:X; X is 1948-03-14,1948-03-14,True,True
1620,Tom Coburn:(1948-03-14)::Jerry Rice:X; X is 1944-08-20,1962-10-13,False,True
1621,Jerry Rice:(1962-10-13)::Jeromy Burnitz:X; X is 1969-10-17,1969-04-15,False,True
1622,Jeromy Burnitz:(1969-04-15)::Morgan Tsvangirai:X; X is 1882-07-22,1952-03-10,False,True
1623,Morgan Tsvangirai:(1952-03-10)::Adolf Eichmann:X; X is 1906-03-19,1906-03-19,True,True
1624,Adolf Eichmann:(1906-03-19)::Ray Lucas:X; X is 1933-06-22,1972-08-06,False,True
1625,Ray Lucas:(1972-08-06)::Will Ferrell:X; X is 1967-07-16,1967-07-16,True,True
1626,Will Ferrell:(1967-07-16)::Claire Shulman:X; X is 1956-01-01,1926-02-23,False,True
1627,Claire Shulman:(1926-02-23)::Tim Russert:X; X is 1950-05-07,1950-05-07,False,False
1628,Tim Russert:(1950-05-07)::Josef Joffe:X; X is 1944-03-15,1944-03-15,True,True
1629,Josef Joffe:(1944-03-15)::Claudio Reyna:X; X is 1944-07-31,1973-07-20,False,True
1630,Claudio Reyna:(1973-07-20)::Tom Coughlin:X; X is 1954-09-28,1946-08-31,False,True
1631,Tom Coughlin:(1946-08-31)::Bob Ney:X; X is 1954-07-05,1954-07-05,True,True
1632,Bob Ney:(1954-07-05)::Lou Holtz:X; X is 1937-01-06,1937-01-06,True,True
1633,Lou Holtz:(1937-01-06)::David G Trager:X; X is 1968-05-30,1937-12-23,False,True
1634,David G Trager:(1937-12-23)::Claude Chabrol:X; X is 1930-06-24,1930-06-24,True,True
1635,Claude Chabrol:(1930-06-24)::Edie Falco:X; X is 1972-04-16,1963-07-05,False,True
1636,Edie Falco:(1963-07-05)::Lee Janzen:X; X is 1964-08-28,1964-08-28,True,True
1637,Lee Janzen:(1964-08-28)::Will Smith:X; X is 1968-09-25,1968-09-25,True,True
1638,Will Smith:(1968-09-25)::Jacques Lemaire:X; X is 1945-09-07,1945-09-07,True,True
1639,Jacques Lemaire:(1945-09-07)::Robert Coover:X; X is 1932-02-04,1932-02-04,True,True
1640,Robert Coover:(1932-02-04)::Naomi Watts:X; X is 1743-04-13,1968-09-28,False,True
1641,Naomi Watts:(1968-09-28)::Robert Brustein:X; X is 1927-04-21,1927-04-21,True,True
1642,Robert Brustein:(1927-04-21)::Morgan Freeman:X; X is 1937-06-01,1937-06-01,True,True
1643,Morgan Freeman:(1937-06-01)::Vernon E Jr Jordan:X; X is 1932-12-21,1935-08-15,True,False
1644,Vernon E Jr Jordan:(1935-08-15)::Alexander Hamilton:X; X is 1755-01-11,1755-01-11,True,True
1645,Alexander Hamilton:(1755-01-11)::Francine Prose:X; X is 1947-04-01,1947-04-01,True,True
1646,Francine Prose:(1947-04-01)::Ric Burns:X; X is 1955-01-01,1955-01-01,False,False
1647,Ric Burns:(1955-01-01)::Donald J Carty:X; X is 1966-09-01,1946-01-01,False,True
1648,Donald J Carty:(1946-01-01)::Ranil Wickremesinghe:X; X is 1949-03-24,1949-03-24,True,True
1649,Ranil Wickremesinghe:(1949-03-24)::Anwar Ibrahim:X; X is 1947-08-10,1947-08-10,True,True
1650,Anwar Ibrahim:(1947-08-10)::Carl Gustav Jung:X; X is 1941-01-01,1875-07-26,False,True
1651,Carl Gustav Jung:(1875-07-26)::Robert Rauschenberg:X; X is 1925-10-22,1925-10-22,True,True
1652,Robert Rauschenberg:(1925-10-22)::Michael S Dukakis:X; X is 1956-01-01,1933-11-03,False,True
1653,Michael S Dukakis:(1933-11-03)::Mir Hussein Moussavi:X; X is 1945-11-22,1942-03-02,False,True
1654,Mir Hussein Moussavi:(1942-03-02)::John Vanbiesbrouck:X; X is 1905-09-18,1963-09-04,False,True
1655,John Vanbiesbrouck:(1963-09-04)::Ron Paul:X; X is 1935-08-20,1935-08-20,False,False
1656,Ron Paul:(1935-08-20)::Colin L Powell:X; X is 1937-04-05,1937-04-05,True,True
1657,Colin L Powell:(1937-04-05)::Jonathan Pryce:X; X is 1941-10-06,1947-06-01,True,False
1658,Jonathan Pryce:(1947-06-01)::John W Snow:X; X is 1959-12-13,1939-08-02,False,True
1659,John W Snow:(1939-08-02)::Luis Posada Carriles:X; X is 1941-06-12,1928-02-15,False,True
1660,Luis Posada Carriles:(1928-02-15)::Rick Mirer:X; X is 1945-08-31,1970-03-19,False,True
1661,Rick Mirer:(1970-03-19)::Art Modell:X; X is 1925-06-23,1925-06-23,True,True
1662,Art Modell:(1925-06-23)::Stan Mack:X; X is 1936-01-01,1936-01-01,False,False
1663,Stan Mack:(1936-01-01)::John R Bolton:X; X is 1918-10-11,1948-11-20,False,True
1664,John R Bolton:(1948-11-20)::Liv Ullmann:X; X is 1938-12-16,1938-12-16,True,True
1665,Liv Ullmann:(1938-12-16)::Taha Yassin Ramadan:X; X is 1938-02-22,1938-02-22,False,False
1666,Taha Yassin Ramadan:(1938-02-22)::Henry David Thoreau:X; X is 1977-12-07,1817-07-12,False,True
1667,Henry David Thoreau:(1817-07-12)::Marianne Faithfull:X; X is 1946-12-29,1946-12-29,True,True
1668,Marianne Faithfull:(1946-12-29)::Terrell Owens:X; X is 1973-12-07,1973-12-07,True,True
1669,Terrell Owens:(1973-12-07)::Nydia M Velazquez:X; X is 1963-06-29,1953-03-28,False,True
1670,Nydia M Velazquez:(1953-03-28)::John Malkovich:X; X is 1953-12-09,1953-12-09,True,True
1671,John Malkovich:(1953-12-09)::Richard Gere:X; X is 1949-08-31,1949-08-31,True,True
1672,Richard Gere:(1949-08-31)::Richard Danielpour:X; X is 1902-11-21,1956-01-28,False,True
1673,Richard Danielpour:(1956-01-28)::Ann Reinking:X; X is 1949-11-10,1949-11-10,True,True
1674,Ann Reinking:(1949-11-10)::Jason Sehorn:X; X is 1971-04-15,1971-04-15,True,True
1675,Jason Sehorn:(1971-04-15)::Roxana Robinson:X; X is 1916-11-04,1946-11-30,False,True
1676,Roxana Robinson:(1946-11-30)::David R Obey:X; X is 1938-10-03,1938-10-03,True,True
1677,David R Obey:(1938-10-03)::Steven Seagal:X; X is 1946-10-04,1952-04-10,True,False
1678,Steven Seagal:(1952-04-10)::Franz Schubert:X; X is 1797-01-31,1797-01-31,True,True
1679,Franz Schubert:(1797-01-31)::Dan Morales:X; X is 1943-09-12,1956-04-24,False,True
1680,Dan Morales:(1956-04-24)::Donnie Walsh:X; X is 1941-03-01,1941-03-01,False,False
1681,Donnie Walsh:(1941-03-01)::Agatha Christie:X; X is 1890-09-15,1890-09-15,True,True
1682,Agatha Christie:(1890-09-15)::Timothy James Mcveigh:X; X is 1943-05-19,1968-04-23,False,True
1683,Timothy James Mcveigh:(1968-04-23)::Art Buchwald:X; X is 1925-10-20,1925-10-20,True,True
1684,Art Buchwald:(1925-10-20)::King of Jordan Abdullah II:X; X is 1929-11-30,1962-01-30,False,True
1685,King of Jordan Abdullah II:(1962-01-30)::Paul Robeson:X; X is 1898-04-09,1898-04-09,True,True
1686,Paul Robeson:(1898-04-09)::Justin Gatlin:X; X is 1982-02-10,1982-02-10,True,True
1687,Justin Gatlin:(1982-02-10)::Thurgood Marshall:X; X is 1943-11-10,1908-07-02,False,True
1688,Thurgood Marshall:(1908-07-02)::Ben Roethlisberger:X; X is 1982-03-02,1982-03-02,True,True
1689,Ben Roethlisberger:(1982-03-02)::Jim Carrey:X; X is 1962-01-17,1962-01-17,True,True
1690,Jim Carrey:(1962-01-17)::Franklin Graham:X; X is 1952-07-14,1952-07-14,True,True
1691,Franklin Graham:(1952-07-14)::Gustavo Kuerten:X; X is 1944-10-30,1976-09-10,False,True
1692,Gustavo Kuerten:(1976-09-10)::Edward Sorel:X; X is 1950-02-06,1929-03-26,False,True
1693,Edward Sorel:(1929-03-26)::Joseph Brodsky:X; X is 1952-11-30,1940-05-24,False,True
1694,Joseph Brodsky:(1940-05-24)::Christopher Durang:X; X is 1961-12-08,1949-01-02,False,True
1695,Christopher Durang:(1949-01-02)::George C Wallace:X; X is 1936-09-26,1919-08-25,False,True
1696,George C Wallace:(1919-08-25)::Jackie Mason:X; X is 1931-06-09,1931-06-09,True,True
1697,Jackie Mason:(1931-06-09)::Leonard Bernstein:X; X is 1937-04-28,1918-08-25,False,True
1698,Leonard Bernstein:(1918-08-25)::Thelonious Monk:X; X is 1917-10-10,1917-10-10,True,True
1699,Thelonious Monk:(1917-10-10)::Morton Feldman:X; X is 1924-05-11,1926-01-12,False,True
1700,Morton Feldman:(1926-01-12)::John Smoltz:X; X is 1975-10-14,1967-05-15,True,False
1701,John Smoltz:(1967-05-15)::Necmettin Erbakan:X; X is 1770-12-16,1926-10-29,False,True
1702,Necmettin Erbakan:(1926-10-29)::Domingo Cavallo:X; X is 1940-11-15,1946-07-21,True,False
1703,Domingo Cavallo:(1946-07-21)::Pauline Kael:X; X is 1919-06-19,1919-06-19,True,True
1704,Pauline Kael:(1919-06-19)::Elizabeth Dole:X; X is 1958-01-01,1936-07-29,False,True
1705,Elizabeth Dole:(1936-07-29)::Jeffrey D Sachs:X; X is 1954-11-05,1954-11-05,True,True
1706,Jeffrey D Sachs:(1954-11-05)::Orville Schell:X; X is 1944-02-13,1940-05-20,False,True
1707,Orville Schell:(1940-05-20)::Claire Bloom:X; X is 1931-02-15,1931-02-15,True,True
1708,Claire Bloom:(1931-02-15)::Lanford Wilson:X; X is 1937-04-13,1937-04-13,True,True
1709,Lanford Wilson:(1937-04-13)::Tipper Gore:X; X is 1977-12-07,1948-08-19,False,True
1710,Tipper Gore:(1948-08-19)::Scott Turow:X; X is 1935-11-19,1949-04-12,False,True
1711,Scott Turow:(1949-04-12)::Kenneth G Langone:X; X is 1944-07-07,1935-09-16,False,True
1712,Kenneth G Langone:(1935-09-16)::Leo Tolstoy:X; X is 1941-03-16,1828-09-09,False,True
1713,Leo Tolstoy:(1828-09-09)::Clyde Haberman:X; X is 1945-01-01,1945-01-01,False,False
1714,Clyde Haberman:(1945-01-01)::Martha Grimes:X; X is 1931-05-02,1931-05-02,True,True
1715,Martha Grimes:(1931-05-02)::Jean-Philippe Rameau:X; X is 1815-04-24,1683-09-25,False,True
1716,Jean-Philippe Rameau:(1683-09-25)::James S Brady:X; X is 1963-06-03,1940-08-29,False,True
1717,James S Brady:(1940-08-29)::David O Russell:X; X is 1958-08-20,1958-08-20,True,True
1718,David O Russell:(1958-08-20)::Carl Lewis:X; X is 1961-07-01,1961-07-01,True,True
1719,Carl Lewis:(1961-07-01)::William M Daley:X; X is 1948-08-09,1948-08-09,True,True
1720,William M Daley:(1948-08-09)::Charles Robert Darwin:X; X is 1983-05-11,1809-02-12,False,True
1721,Charles Robert Darwin:(1809-02-12)::John Fitzgerald Kennedy:X; X is 1917-05-29,1917-05-29,True,True
1722,John Fitzgerald Kennedy:(1917-05-29)::Valerie Plame:X; X is 1971-05-01,1963-08-13,False,True
1723,Valerie Plame:(1963-08-13)::Robert J Sternberg:X; X is 1931-01-05,1949-12-08,False,True
1724,Robert J Sternberg:(1949-12-08)::Theodore J Kaczynski:X; X is 1926-07-01,1942-05-22,False,True
1725,Theodore J Kaczynski:(1942-05-22)::Samuel A Jr Alito:X; X is 1743-04-13,1950-04-01,False,True
1726,Samuel A Jr Alito:(1950-04-01)::Al Amin Khalifa Fhimah:X; X is 1956-04-04,1956-04-04,True,True
1727,Al Amin Khalifa Fhimah:(1956-04-04)::Joseph R Jr Biden:X; X is 1942-11-20,1942-11-20,True,True
1728,Joseph R Jr Biden:(1942-11-20)::Benicio Del Toro:X; X is 1967-02-19,1967-02-19,True,True
1729,Benicio Del Toro:(1967-02-19)::Oscar De La Hoya:X; X is 1937-07-29,1973-02-04,False,True
1730,Oscar De La Hoya:(1973-02-04)::Peter D Kramer:X; X is 1948-10-22,1948-10-22,True,True
1731,Peter D Kramer:(1948-10-22)::Sebastian Junger:X; X is 1920-07-10,1962-01-17,False,True
1732,Sebastian Junger:(1962-01-17)::Jason Alexander:X; X is 1962-11-28,1959-09-23,False,True
1733,Jason Alexander:(1959-09-23)::Mark Fuhrman:X; X is 1952-02-05,1952-02-05,True,True
1734,Mark Fuhrman:(1952-02-05)::Chien-Ming Wang:X; X is 1979-05-24,1980-03-31,False,True
1735,Chien-Ming Wang:(1980-03-31)::Roger Norrington:X; X is 1934-03-16,1934-03-16,False,False
1736,Roger Norrington:(1934-03-16)::Ralph Fiennes:X; X is 1935-07-07,1962-12-22,False,True
1737,Ralph Fiennes:(1962-12-22)::Mardy Fish:X; X is 1931-04-29,1981-12-09,False,True
1738,Mardy Fish:(1981-12-09)::Julianne Moore:X; X is 1960-12-03,1960-12-03,True,True
1739,Julianne Moore:(1960-12-03)::Jack Straw:X; X is 1980-04-10,1946-08-03,False,True
1740,Jack Straw:(1946-08-03)::Clarence Jr Norman:X; X is 1945-05-08,1951-08-25,False,True
1741,Clarence Jr Norman:(1951-08-25)::Mary Decker Slaney:X; X is 1942-11-27,1958-08-04,False,True
1742,Mary Decker Slaney:(1958-08-04)::Anthony Ramon Baez:X; X is 1965-01-01,1965-01-01,False,False
1743,Anthony Ramon Baez:(1965-01-01)::Greg Rusedski:X; X is 1966-08-14,1973-09-06,False,True
1744,Greg Rusedski:(1973-09-06)::Leona Helmsley:X; X is 1982-06-11,1920-07-04,False,True
1745,Leona Helmsley:(1920-07-04)::Laura Schlessinger:X; X is 1927-09-23,1947-01-16,True,False
1746,Laura Schlessinger:(1947-01-16)::Maria Cantwell:X; X is 1958-10-13,1958-10-13,True,True
1747,Maria Cantwell:(1958-10-13)::Noel Coward:X; X is 1934-01-11,1899-12-16,False,True
1748,Noel Coward:(1899-12-16)::Sarah Hughes:X; X is 1936-08-24,1985-05-02,False,True
1749,Sarah Hughes:(1985-05-02)::Don DeLillo:X; X is 1904-10-12,1936-11-20,False,True
1750,Don DeLillo:(1936-11-20)::Vincent W Jr Foster:X; X is 1945-01-15,1945-01-15,False,False
1751,Vincent W Jr Foster:(1945-01-15)::Brent Scowcroft:X; X is 1925-03-19,1925-03-19,True,True
1752,Brent Scowcroft:(1925-03-19)::Roberto Kelly:X; X is 1910-08-20,1964-10-01,False,True
1753,Roberto Kelly:(1964-10-01)::Mary J Blige:X; X is 1960-09-10,1971-01-11,False,True
1754,Mary J Blige:(1971-01-11)::Margaret Atwood:X; X is 1939-11-18,1939-11-18,True,True
1755,Margaret Atwood:(1939-11-18)::Jane Campion:X; X is 1954-04-30,1954-04-30,True,True
1756,Jane Campion:(1954-04-30)::B J Habibie:X; X is 1936-06-25,1936-06-25,True,True
1757,B J Habibie:(1936-06-25)::Loretta A Preska:X; X is 1949-01-07,1949-01-07,True,True
1758,Loretta A Preska:(1949-01-07)::Linda R Tripp:X; X is 1951-01-01,1949-11-24,False,True
1759,Linda R Tripp:(1949-11-24)::Warren M Christopher:X; X is 1925-10-27,1925-10-27,True,True
1760,Warren M Christopher:(1925-10-27)::Angel Corella:X; X is 1975-11-08,1975-11-08,True,True
1761,Angel Corella:(1975-11-08)::Arnold Schoenberg:X; X is 1874-09-13,1874-09-13,True,True
1762,Arnold Schoenberg:(1874-09-13)::Pavel Bure:X; X is 1986-07-02,1971-03-31,False,True
1763,Pavel Bure:(1971-03-31)::Mike Espy:X; X is 1970-10-26,1953-11-30,False,True
1764,Mike Espy:(1953-11-30)::Seiji Ozawa:X; X is 1927-02-18,1935-09-01,True,False
1765,Seiji Ozawa:(1935-09-01)::Tina Turner:X; X is 1939-11-26,1939-11-26,True,True
1766,Tina Turner:(1939-11-26)::George Gershwin:X; X is 1898-09-26,1898-09-26,True,True
1767,George Gershwin:(1898-09-26)::Elliott Carter:X; X is 1908-12-11,1908-12-11,True,True
1768,Elliott Carter:(1908-12-11)::Richard M Scrushy:X; X is 1952-01-01,1952-01-01,False,False
1769,Richard M Scrushy:(1952-01-01)::Alan R Mulally:X; X is 1945-08-04,1945-08-04,True,True
1770,Alan R Mulally:(1945-08-04)::Tubby Smith:X; X is 1907-05-22,1951-06-30,False,True
1771,Tubby Smith:(1951-06-30)::Ali Akbar Hashemi Rafsanjani:X; X is 1934-08-25,1934-08-25,True,True
1772,Ali Akbar Hashemi Rafsanjani:(1934-08-25)::Vladimir Ashkenazy:X; X is 1937-07-06,1937-07-06,True,True
1773,Vladimir Ashkenazy:(1937-07-06)::John D Podesta:X; X is 1949-01-08,1949-01-08,True,True
1774,John D Podesta:(1949-01-08)::John Ashbery:X; X is 1927-07-28,1927-07-28,True,True
1775,John Ashbery:(1927-07-28)::Katharine Weber:X; X is 1955-11-12,1955-11-12,True,True
1776,Katharine Weber:(1955-11-12)::Mike Nichols:X; X is 1924-09-30,1931-11-06,True,False
1777,Mike Nichols:(1931-11-06)::Bernard Tschumi:X; X is 1944-01-25,1944-01-25,True,True
1778,Bernard Tschumi:(1944-01-25)::Norman Hsu:X; X is 1945-09-17,1951-01-01,False,True
1779,Norman Hsu:(1951-01-01)::John G Koeltl:X; X is 1966-10-27,1945-01-01,False,True
1780,John G Koeltl:(1945-01-01)::Max Cleland:X; X is 1961-11-19,1942-08-24,False,True
1781,Max Cleland:(1942-08-24)::Danny DeVito:X; X is 1944-11-17,1944-11-17,True,True
1782,Danny DeVito:(1944-11-17)::Howard Eisley:X; X is 1972-12-04,1972-12-04,True,True
1783,Howard Eisley:(1972-12-04)::Martin T Meehan:X; X is 1956-12-30,1956-12-30,False,False
1784,Martin T Meehan:(1956-12-30)::Shashi Tharoor:X; X is 1958-03-09,1958-03-09,True,True
1785,Shashi Tharoor:(1958-03-09)::Mikheil Saakashvili:X; X is 1931-07-08,1967-12-21,False,True
1786,Mikheil Saakashvili:(1967-12-21)::Louise Woodward:X; X is 1978-02-28,1978-02-28,True,True
1787,Louise Woodward:(1978-02-28)::Bryn Terfel:X; X is 1965-11-09,1965-11-09,True,True
1788,Bryn Terfel:(1965-11-09)::Akira Kurosawa:X; X is 1936-10-26,1910-03-23,False,True
1789,Akira Kurosawa:(1910-03-23)::James Carville:X; X is 1944-10-25,1944-10-25,True,True
1790,James Carville:(1944-10-25)::Lee A Iacocca:X; X is 1948-03-14,1924-10-15,False,True
1791,Lee A Iacocca:(1924-10-15)::Apolo Anton Ohno:X; X is 1840-11-14,1982-05-22,False,True
1792,Apolo Anton Ohno:(1982-05-22)::Eddie Murphy:X; X is 1939-06-15,1961-04-03,False,True
1793,Eddie Murphy:(1961-04-03)::Charles J Hynes:X; X is 1959-08-17,1935-05-28,False,True
1794,Charles J Hynes:(1935-05-28)::James A Kelly:X; X is 1870-04-22,1936-01-01,False,True
1795,James A Kelly:(1936-01-01)::David A Paterson:X; X is 1955-02-24,1954-05-20,True,False
1796,David A Paterson:(1954-05-20)::Bruce Cutler:X; X is 1953-06-01,1948-04-29,False,True
1797,Bruce Cutler:(1948-04-29)::Pamela Harriman:X; X is 1920-03-20,1920-03-20,False,False
1798,Pamela Harriman:(1920-03-20)::Hosni Mubarak:X; X is 1928-05-04,1928-05-04,True,True
1799,Hosni Mubarak:(1928-05-04)::Graeme Lloyd:X; X is 1964-07-02,1967-04-09,True,False
1800,Graeme Lloyd:(1967-04-09)::Elton Brand:X; X is 1972-10-16,1979-03-11,False,True
1801,Elton Brand:(1979-03-11)::Terry Teachout:X; X is 1952-05-13,1956-02-06,False,True
1802,Terry Teachout:(1956-02-06)::Edward Weston:X; X is 1886-03-24,1886-03-24,True,True
1803,Edward Weston:(1886-03-24)::Heriberto Seda:X; X is 1944-03-26,1967-07-31,False,True
1804,Heriberto Seda:(1967-07-31)::John Garamendi:X; X is 1945-01-24,1945-01-24,True,True
1805,John Garamendi:(1945-01-24)::Gavin Newsom:X; X is 1967-10-10,1967-10-10,True,True
1806,Gavin Newsom:(1967-10-10)::Gary Hart:X; X is 1946-11-04,1936-11-28,False,True
1807,Gary Hart:(1936-11-28)::Leonard Slatkin:X; X is 1972-06-15,1944-09-01,False,True
1808,Leonard Slatkin:(1944-09-01)::Charles Simic:X; X is 1940-07-07,1938-05-09,True,False
1809,Charles Simic:(1938-05-09)::Paul Tergat:X; X is 1941-04-30,1969-06-17,False,True
1810,Paul Tergat:(1969-06-17)::Jeffrey L Bewkes:X; X is 1952-05-25,1952-05-25,True,True
1811,Jeffrey L Bewkes:(1952-05-25)::Jerry I Speyer:X; X is 1940-09-20,1940-06-23,False,True
1812,Jerry I Speyer:(1940-06-23)::Fred J Neulander:X; X is 1941-08-14,1941-08-14,False,False
1813,Fred J Neulander:(1941-08-14)::Don Hewitt:X; X is 1835-11-25,1922-12-14,False,True
1814,Don Hewitt:(1922-12-14)::Marian Wright Edelman:X; X is 1939-06-06,1939-06-06,True,True
1815,Marian Wright Edelman:(1939-06-06)::Oliver Stone:X; X is 1946-09-15,1946-09-15,True,True
1816,Oliver Stone:(1946-09-15)::Russell D Feingold:X; X is 1973-04-14,1953-03-02,False,True
1817,Russell D Feingold:(1953-03-02)::John Travolta:X; X is 1980-04-10,1954-02-18,False,True
1818,John Travolta:(1954-02-18)::Mikhail M Kasyanov:X; X is 1946-05-20,1957-12-08,False,True
1819,Mikhail M Kasyanov:(1957-12-08)::John Lennon:X; X is 1926-03-06,1940-10-09,False,True
1820,John Lennon:(1940-10-09)::Eric Mangini:X; X is 1971-01-19,1971-01-19,True,True
1821,Eric Mangini:(1971-01-19)::John V Lindsay:X; X is 1943-12-11,1921-11-24,False,True
1822,John V Lindsay:(1921-11-24)::Sirio Maccioni:X; X is 1944-07-07,1932-01-01,False,True
1823,Sirio Maccioni:(1932-01-01)::Elizabeth Edwards:X; X is 1949-07-03,1949-07-03,True,True
1824,Elizabeth Edwards:(1949-07-03)::Ariel Dorfman:X; X is 1968-09-13,1942-05-06,False,True
1825,Ariel Dorfman:(1942-05-06)::Maurizio Pollini:X; X is 1933-11-26,1942-01-05,False,True
1826,Maurizio Pollini:(1942-01-05)::Raymond T Odierno:X; X is 1954-09-08,1954-09-08,True,True
1827,Raymond T Odierno:(1954-09-08)::Alain Juppe:X; X is 1945-08-15,1945-08-15,True,True
1828,Alain Juppe:(1945-08-15)::Sarah Palin:X; X is 1882-01-25,1964-02-11,False,True
1829,Sarah Palin:(1964-02-11)::Ernesto Guevara:X; X is 1928-05-14,1928-05-14,False,False
1830,Ernesto Guevara:(1928-05-14)::Dick Pound:X; X is 1942-03-22,1942-03-22,True,True
1831,Dick Pound:(1942-03-22)::Vincent Gigante:X; X is 1947-03-06,1928-03-29,False,True
1832,Vincent Gigante:(1928-03-29)::Keith Reddin:X; X is 1956-07-07,1956-07-07,False,False
1833,Keith Reddin:(1956-07-07)::Franz Liszt:X; X is 1811-10-22,1811-10-22,True,True
1834,Franz Liszt:(1811-10-22)::Czeslaw Milosz:X; X is 1911-06-30,1911-06-30,True,True
1835,Czeslaw Milosz:(1911-06-30)::William Styron:X; X is 1938-07-28,1925-06-11,False,True
1836,William Styron:(1925-06-11)::Michelangelo Antonioni:X; X is 1928-03-18,1912-09-29,False,True
